ranking,compass,distance,hypnagogia,complexity,xs_txt,ys_txt,zs_txt,rt_coord,rt_coord_brain,txt_prompt,lakota_prompt
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[228.8871522507858],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7152334929150919],[-0.4537265679512493],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[228.84769943317016],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7157741943060782],[-0.4537265679512493],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[212.39003875423396],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7157741943060782],[-0.4537265679512493],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[212.37045649906904],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.713862842799891],[-0.6962414441086322],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[212.37045649906904],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7150223879343568],[-0.6962414441086322],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.2840393205689],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.713223012819343],[-0.694750879554032],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[17.328413009643555, 11.277801513671875, -2.3042805194854736]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.23755907655362],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7143126194739591],[-0.694750879554032],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[16.880390167236328, 10.186781883239746, -2.9591217041015625]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.24834220130458],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7129250308165758],[-0.5714681068329409],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[16.880390167236328, 10.186781883239746, -2.9591217041015625]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[224.20462552508297],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7133264630048848],[-0.5714681068329409],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[16.880390167236328, 10.186781883239746, -2.9591217041015625]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
"[0.8260433077812195, 0.8567115068435669, 0.840545117855072, 0.8374758958816528, 0.8267192840576172, 0.8303229212760925, 0.8185524940490723, 0.8340088725090027, 0.8336814641952515, 0.8450446724891663]",[218.71504657092973],"[3.209172010421753, 2.0040431022644043, 2.9420082569122314, 2.459378957748413, 3.7340633869171143, 2.6395962238311768, 3.75620174407959, 2.7288057804107666, 0.4829678535461426, 3.6019158363342285]",[-0.7115247332108493],[-0.8141341873944757],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[16.84372901916504, 11.239558219909668, -1.400321125984192]","[16.880390167236328, 10.186781883239746, -2.9591217041015625]","Neon forest, whispering trees, moonlight ballet, ethereal glow, symbolic patterns intertwining, surreal dreamscape, gentle balance, mystical secrets.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""clouds\"": [0.14166498184204102], \""spiritual knowledge\"": [0.17495107650756836], \""current\"": [0.17659026384353638], \""happiness\"": [0.17883563041687012]}"
